2025-11-14 11:49:55,004 - INFO - WPAgent - ListAvailableCommands - 21 commands available
2025-11-14 11:51:43,244 - INFO - WPAgent - Initialize - Sending command: Initialize (request_id: 3257e216...)
2025-11-14 11:51:43,249 - INFO - WPAgent - Initialize - Received command: Initialize
2025-11-14 11:51:44,110 - INFO - WPAgent - Initialize - Initialized WP at wpmit01.cern.ch:35555 with project 'nkf7_12_02_2025_arrow_E'
2025-11-14 11:51:59,174 - INFO - WPAgent - AutoFocus - Sending command: AutoFocus (request_id: a7864e42...)
2025-11-14 11:51:59,179 - INFO - WPAgent - AutoFocus - Received command: AutoFocus
2025-11-14 11:52:16,865 - INFO - WPAgent - AutoFocus - Auto-focus command successfully executed
2025-11-14 11:57:20,835 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 992fdce8...)
2025-11-14 11:57:20,841 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 11:57:20,841 - INFO - WPAgent - ListAvailableCommands - 21 commands available
2025-11-14 12:01:19,547 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 12:01:30,322 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 418ad301...)
2025-11-14 12:01:30,327 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 12:01:30,327 - INFO - WPAgent - ListAvailableCommands - {'status': 'success', 'available_commands': ['MoveChuckXY', 'RunPTPA', 'StepNextDie', 'GoToDie', 'OpenProject', 'FindHome', 'SwitchCamera', 'MoveChuckHome', 'Unload', 'Cleaning', 'AlignWafer', 'GoToContact', 'GoToSeparation', 'AutoFocus', 'Load', 'MoveChuckToWorkArea', 'InitializeTestingProject', 'Initialize', 'ShowProjectStatus', 'RunSequencer', 'ListAvailableCommands'], 'output': '21 commands available'}
2025-11-14 12:17:05,581 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 12:17:11,892 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 8bfba9f2...)
2025-11-14 12:17:11,896 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 12:17:11,897 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListAvailableCommands"
    ],
    "output": "21 commands available"
}
2025-11-14 12:27:43,485 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 12:28:16,027 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: d670d98b...)
2025-11-14 12:28:16,031 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 12:28:16,032 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListAvailableCommands"
    ],
    "output": "21 commands available"
}
2025-11-14 12:30:33,660 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 12:30:38,529 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: 0c60645c...)
2025-11-14 12:30:38,533 - INFO - WPAgent - ListAvailableCommands - Received command: ListAvailableCommands
2025-11-14 12:30:38,533 - INFO - WPAgent - ListAvailableCommands - {
    "status": "success",
    "available_commands": [
        "MoveChuckXY",
        "RunPTPA",
        "StepNextDie",
        "GoToDie",
        "OpenProject",
        "FindHome",
        "SwitchCamera",
        "MoveChuckHome",
        "Unload",
        "Cleaning",
        "AlignWafer",
        "GoToContact",
        "GoToSeparation",
        "AutoFocus",
        "Load",
        "MoveChuckToWorkArea",
        "InitializeTestingProject",
        "Initialize",
        "ShowProjectStatus",
        "RunSequencer",
        "ListAvailableCommands"
    ],
    "output": "21 commands available"
}
2025-11-14 12:33:53,680 - INFO - WPAgent - KAFKA_LISTEN - Kafka listener started on topic 'svt.wp-agent.request'
2025-11-14 12:34:16,494 - INFO - WPAgent - ListAvailableCommands - Sending command: ListAvailableCommands (request_id: ce59b3c8...)
